hCONDEL_ID	panTro4_mpra_chr	panTro4_mpra_start_pos	panTro4_mpra_end_pos	hg38_mpra_chr	hg38_mpra_start_pos	hg38_mpra_end_pos
hCONDEL_5602	chr3	18050017	18050217	chr3	17794380	17794579
hCONDEL_5603	chr3	18129987	18130187	chr3	17874113	17874308
hCONDEL_5604	chr3	18135458	18135658	chr3	17879900	17880099
hCONDEL_5605	chr3	18286821	18287021	chr3	18030321	18030520
hCONDEL_5606	chr3	18292786	18292986	chr3	18036290	18036489
hCONDEL_5607	chr3	18333290	18333490	chr3	18072136	18072335
hCONDEL_5608	chr3	18431821	18432021	chr3	18170969	18171168
hCONDEL_5609	chr3	18607889	18608089	chr3	18346050	18346246
hCONDEL_5610	chr3	18612552	18612752	chr3	18347962	18348159
hCONDEL_5611	chr3	18656042	18656242	chr3	18391687	18391883
hCONDEL_5612	chr3	18656463	18656663	chr3	18392105	18392304
hCONDEL_5613	chr3	18678504	18678704	chr3	18413735	18413933
hCONDEL_5614	chr3	18687884	18688084	chr3	18423100	18423298
hCONDEL_5615	chr3	18780699	18780899	chr3	18515704	18515902
hCONDEL_5616	chr3	19081253	19081453	chr3	18811710	18811906
hCONDEL_5617	chr3	19113526	19113726	chr3	18843460	18843659
hCONDEL_5618	chr3	19252316	19252516	chr3	18989394	18989589
hCONDEL_5619	chr3	20487934	20488134	chr3	20169971	20170170
hCONDEL_5620	chr3	20997793	20997993	chr3	20642310	20642509
hCONDEL_5621	chr3	21048568	21048768	chr3	20693462	20693659
hCONDEL_5622	chr3	21175725	21175925	chr3	20822016	20822212
hCONDEL_5623	chr3	21188360	21188560	chr3	20834274	20834473
hCONDEL_5624	chr3	22014996	22015196	chr3	21647970	21648164
hCONDEL_5625	chr3	22147518	22147718	chr3	21778424	21778623
hCONDEL_5626	chr3	22595681	22595881	chr3	22209201	22209400
hCONDEL_5627	chr3	23209107	23209307	chr3	22826440	22826639
hCONDEL_5628	chr3	23322033	23322233	chr3	22937552	22937749
hCONDEL_5629	chr3	23384742	23384942	chr3	22995450	22995646
hCONDEL_5630	chr3	23667764	23667964	chr3	23276722	23276921
hCONDEL_5631	chr3	23790344	23790544	chr3	23398759	23398958
hCONDEL_5632	chr3	24350542	24350742	chr3	23950069	23950258
hCONDEL_5633	chr3	24380281	24380481	chr3	23978159	23978353
hCONDEL_5634	chr3	25044134	25044334	chr3	24640229	24640426
hCONDEL_5635	chr3	25085100	25085300	chr3	24680591	24680786
hCONDEL_5636	chr3	25336831	25337031	chr3	24934023	24934222
hCONDEL_5637	chr3	25524662	25524862	chr3	25118828	25119027
hCONDEL_5638	chr3	25531967	25532167	chr3	25126113	25126309
hCONDEL_5639	chr3	26193899	26194099	chr3	25779739	25779935
hCONDEL_5640	chr3	26503723	26503923	chr3	26074224	26074423
hCONDEL_5641	chr3	26504941	26505141	chr3	26075436	26075634
hCONDEL_5642	chr3	26574465	26574665	chr3	26140946	26141143
hCONDEL_5643	chr3	27271088	27271288	chr3	26848465	26848664
hCONDEL_5644	chr3	28234841	28235041	chr3	27814570	27814769
hCONDEL_5645	chr3	28415998	28416198	chr3	27986256	27986455
hCONDEL_5646	chr3	28538145	28538345	chr3	28105196	28105395
hCONDEL_5647	chr3	28724984	28725184	chr3	28288124	28288323
hCONDEL_5648	chr3	28736407	28736607	chr3	28299543	28299740
hCONDEL_5649	chr3	29479241	29479441	chr3	29029331	29029526
hCONDEL_5650	chr3	29590767	29590967	chr3	29138445	29138641
hCONDEL_5651	chr3	30047651	30047851	chr3	29589519	29589718
hCONDEL_5652	chr3	30286690	30286890	chr3	29822436	29822635
hCONDEL_5653	chr3	31040319	31040519	chr3	30541372	30541570
hCONDEL_5654	chr3	31382683	31382883	chr3	30877413	30877609
hCONDEL_5655	chr3	32047037	32047237	chr3	31532787	31532984
hCONDEL_5656	chr3	32050727	32050927	chr3	31536481	31536676
hCONDEL_5657	chr3	33086894	33087094	chr3	32566279	32566477
hCONDEL_5658	chr3	33410504	33410704	chr3	32885152	32885324
hCONDEL_5659	chr3	34043071	34043271	chr3	33497059	33497255
hCONDEL_5660	chr3	34116325	34116525	chr3	33568847	33569045
hCONDEL_5661	chr3	34230193	34230393	chr3	33681175	33681372
hCONDEL_5662	chr3	34423653	34423853	chr3	33869327	33869523
hCONDEL_5663	chr3	35804466	35804666	chr3	35237712	35237911
hCONDEL_5664	chr3	36015912	36016112	chr3	35448103	35448302
hCONDEL_5665	chr3	36201834	36202034	chr3	35636462	35636661
hCONDEL_5666	chr3	36280644	36280844	chr3	35713131	35713323
hCONDEL_5667	chr3	36336284	36336484	chr3	35768584	35768783
hCONDEL_5668	chr3	36824213	36824413	chr3	36259393	36259591
hCONDEL_5669	chr3	37043801	37044001	chr3	36477277	36477476
hCONDEL_5670	chr3	38404736	38404936	chr3	37818773	37818970
hCONDEL_5671	chr3	39309699	39309899	chr3	38720326	38720525
hCONDEL_5672	chr3	39623496	39623696	chr3	39029718	39029917
hCONDEL_5673	chr3	39691758	39691958	chr3	39094755	39094954
hCONDEL_5674	chr3	39748165	39748365	chr3	39148094	39148291
hCONDEL_5675	chr3	40043158	40043358	chr3	39411043	39411242
hCONDEL_5676	chr3	40436551	40436751	chr3	39805352	39805551
hCONDEL_5677	chr3	40862162	40862362	chr3	40229926	40230121
hCONDEL_5678	chr3	41260364	41260564	chr3	40615768	40615964
hCONDEL_5679	chr3	41841932	41842132	chr3	41194634	41194832
hCONDEL_5680	chr3	42443111	42443311	chr3	41792270	41792469
hCONDEL_5681	chr3	43001020	43001220	chr3	42345491	42345690
hCONDEL_5682	chr3	43289647	43289847	chr3	42627160	42627358
hCONDEL_5683	chr3	43299363	43299563	chr3	42636878	42637075
hCONDEL_5684	chr3	43310346	43310546	chr3	42647824	42648023
hCONDEL_5685	chr3	44093886	44094086	chr3	43452083	43452282
hCONDEL_5686	chr3	44466973	44467173	chr3	43822512	43822711
hCONDEL_5687	chr3	44736031	44736231	chr3	44093537	44093736
hCONDEL_5688	chr3	44773705	44773905	chr3	44128284	44128483
hCONDEL_5689	chr3	45055808	45056008	chr3	44407679	44407874
hCONDEL_5690	chr3	46357876	46358076	chr3	45658882	45659081
hCONDEL_5691	chr3	46443590	46443790	chr3	45744934	45745132
hCONDEL_5692	chr3	46620031	46620231	chr3	45917846	45918045
hCONDEL_5693	chr3	49381911	49382111	chr3	48633887	48634069
hCONDEL_5694	chr3	49433932	49434132	chr3	48684598	48684797
hCONDEL_5695	chr3	49465965	49466165	chr3	48715032	48715228
hCONDEL_5696	chr3	49496342	49496542	chr3	48747256	48747454
hCONDEL_5697	chr3	49690627	49690827	chr3	48927352	48927550
hCONDEL_5698	chr3	49885676	49885876	chr3	49120722	49120921
hCONDEL_5699	chr3	50132729	50132929	chr3	49359474	49359667
hCONDEL_5700	chr3	50363227	50363427	chr3	49580252	49580449
hCONDEL_5701	chr3	50508647	50508847	chr3	49726349	49726545
hCONDEL_5702	chr3	51156821	51157021	chr3	50363039	50363233
hCONDEL_5703	chr3	51964488	51964688	chr3	51154047	51154246
hCONDEL_5704	chr3	51967459	51967659	chr3	51156963	51157159
hCONDEL_5705	chr3	52164313	52164513	chr3	51349281	51349480
hCONDEL_5706	chr3	52353388	52353588	chr3	51539976	51540173
hCONDEL_5707	chr3	52813296	52813496	chr3	51976866	51977065
hCONDEL_5708	chr3	52889781	52889981	chr3	52050195	52050393
hCONDEL_5709	chr3	53039466	53039666	chr3	52196172	52196371
hCONDEL_5710	chr3	53099156	53099356	chr3	52255487	52255683
hCONDEL_5711	chr3	53143492	53143692	chr3	52298913	52299111
hCONDEL_5712	chr3	53476317	53476517	chr3	52627675	52627872
hCONDEL_5713	chr3	53703802	53704002	chr3	52848771	52848970
hCONDEL_5714	chr3	54846483	54846683	chr3	53975156	53975352
hCONDEL_5715	chr3	55081432	55081632	chr3	54209587	54209786
hCONDEL_5716	chr3	55241478	55241678	chr3	54364103	54364302
hCONDEL_5717	chr3	55522817	55523017	chr3	54653512	54653706
hCONDEL_5718	chr3	56105392	56105592	chr3	55243453	55243652
hCONDEL_5719	chr3	56222795	56222995	chr3	55359978	55360175
hCONDEL_5720	chr3	56555223	56555423	chr3	55681189	55681388
hCONDEL_5721	chr3	56558228	56558428	chr3	55684196	55684393
hCONDEL_5722	chr3	56666188	56666388	chr3	55792145	55792343
hCONDEL_5723	chr3	56765479	56765679	chr3	55888923	55889122
hCONDEL_5724	chr3	57007484	57007684	chr3	56136712	56136911
hCONDEL_5725	chr3	57052083	57052283	chr3	56178050	56178249
hCONDEL_5726	chr3	57295271	57295471	chr3	56411117	56411316
hCONDEL_5727	chr3	57307851	57308051	chr3	56423748	56423946
hCONDEL_5728	chr3	58080161	58080361	chr3	57197959	57198155
hCONDEL_5729	chr3	58232725	58232925	chr3	57352127	57352326
hCONDEL_5730	chr3	58447019	58447219	chr3	57561269	57561467
hCONDEL_5731	chr3	58531118	58531318	chr3	57645554	57645751
hCONDEL_5732	chr3	59308200	59308400	chr3	58413964	58414160
hCONDEL_5733	chr3	59392034	59392234	chr3	58497101	58497300
hCONDEL_5734	chr3	59759410	59759610	chr3	58863287	58863484
hCONDEL_5735	chr3	59772383	59772583	chr3	58876762	58876956
hCONDEL_5736	chr3	59935100	59935300	chr3	59039734	59039931
hCONDEL_5737	chr3	60094001	60094201	chr3	59205230	59205429
hCONDEL_5738	chr3	60150840	60151040	chr3	59262616	59262815
hCONDEL_5739	chr3	60265035	60265235	chr3	59372549	59372748
hCONDEL_5740	chr3	60492970	60493170	chr3	59593556	59593755
hCONDEL_5741	chr3	60495912	60496112	chr3	59596498	59596697
hCONDEL_5742	chr3	60783288	60783488	chr3	59882367	59882566
hCONDEL_5743	chr3	61130269	61130469	chr3	60217165	60217364
hCONDEL_5744	chr3	61448941	61449141	chr3	60529223	60529421
hCONDEL_5745	chr3	61640793	61640993	chr3	60719315	60719514
hCONDEL_5746	chr3	61760268	61760468	chr3	60834256	60834455
hCONDEL_5747	chr3	61760343	61760543	chr3	60834330	60834521
hCONDEL_5748	chr3	61789773	61789973	chr3	60868342	60868539
hCONDEL_5749	chr3	61836979	61837179	chr3	60914809	60915007
hCONDEL_5750	chr3	61995463	61995663	chr3	61073150	61073348
hCONDEL_5751	chr3	62105586	62105786	chr3	61182987	61183186
hCONDEL_5752	chr3	62148499	62148699	chr3	61225559	61225757
hCONDEL_5753	chr3	62277814	62278014	chr3	61352419	61352618
hCONDEL_5754	chr3	62278068	62278268	chr3	61352672	61352871
hCONDEL_5755	chr3	62308872	62309072	chr3	61382860	61383055
hCONDEL_5756	chr3	62573206	62573406	chr3	61644039	61644238
hCONDEL_5757	chr3	62597485	62597685	chr3	61668841	61669037
hCONDEL_5758	chr3	62667995	62668195	chr3	61741116	61741315
hCONDEL_5759	chr3	63011922	63012122	chr3	62078189	62078385
hCONDEL_5760	chr3	63195122	63195322	chr3	62260593	62260791
hCONDEL_5761	chr3	63441106	63441306	chr3	62504015	62504207
hCONDEL_5762	chr3	63457031	63457231	chr3	62519949	62520148
hCONDEL_5763	chr3	63675470	63675670	chr3	62733374	62733573
hCONDEL_5764	chr3	63905540	63905740	chr3	62967955	62968154
hCONDEL_5765	chr3	64115702	64115902	chr3	63185195	63185394
hCONDEL_5766	chr3	64756660	64756860	chr3	63830639	63830838
hCONDEL_5767	chr3	64767485	64767685	chr3	63841474	63841672
hCONDEL_5768	chr3	64874927	64875127	chr3	63949182	63949381
hCONDEL_5769	chr3	64877679	64877879	chr3	63951925	63952121
hCONDEL_5770	chr3	64927413	64927613	chr3	64001697	64001896
hCONDEL_5771	chr3	65831299	65831499	chr3	64895516	64895711
hCONDEL_5772	chr3	66310418	66310618	chr3	65359161	65359360
hCONDEL_5773	chr3	66400893	66401093	chr3	65447837	65448035
hCONDEL_5774	chr3	67574032	67574232	chr3	66365326	66365525
hCONDEL_5775	chr3	68486733	68486933	chr3	67269831	67270028
hCONDEL_5776	chr3	68730766	68730966	chr3	67518544	67518743
hCONDEL_5777	chr3	69040839	69041039	chr3	67806939	67807138
hCONDEL_5778	chr3	69041579	69041779	chr3	67807678	67807858
hCONDEL_5779	chr3	69269742	69269942	chr3	68037522	68037721
hCONDEL_5780	chr3	70008502	70008702	chr3	68749331	68749526
hCONDEL_5781	chr3	70051774	70051974	chr3	68792824	68793023
hCONDEL_5782	chr3	70129920	70130120	chr3	68872824	68873023
hCONDEL_5783	chr3	70181378	70181578	chr3	68920775	68920974
hCONDEL_5784	chr3	70214463	70214663	chr3	68953867	68954066
hCONDEL_5785	chr3	70357549	70357749	chr3	69096187	69096386
hCONDEL_5786	chr3	70936302	70936502	chr3	69665281	69665480
hCONDEL_5787	chr3	71206420	71206620	chr3	69935396	69935593
hCONDEL_5788	chr3	71352780	71352980	chr3	70075847	70076046
hCONDEL_5789	chr3	71460915	71461115	chr3	70183856	70184055
hCONDEL_5790	chr3	71601671	71601871	chr3	70322457	70322655
hCONDEL_5791	chr3	71610552	71610752	chr3	70331351	70331550
hCONDEL_5792	chr3	71629077	71629277	chr3	70349831	70350030
hCONDEL_5793	chr3	71774037	71774237	chr3	70494200	70494399
hCONDEL_5794	chr3	71806987	71807187	chr3	70527185	70527384
hCONDEL_5795	chr3	71906691	71906891	chr3	70627593	70627792
hCONDEL_5796	chr3	71979384	71979584	chr3	70698992	70699189
hCONDEL_5797	chr3	72091521	72091721	chr3	70810647	70810846
hCONDEL_5798	chr3	72144175	72144375	chr3	70863075	70863274
hCONDEL_5799	chr3	72238000	72238200	chr3	70955306	70955505
hCONDEL_5800	chr3	72288630	72288830	chr3	71006170	71006369
hCONDEL_5801	chr3	72338242	72338442	chr3	71055778	71055977
hCONDEL_5802	chr3	72339207	72339407	chr3	71056740	71056938
hCONDEL_5803	chr3	72349275	72349475	chr3	71066797	71066993
hCONDEL_5804	chr3	72388663	72388863	chr3	71105502	71105701
hCONDEL_5805	chr3	72443511	72443711	chr3	71159995	71160194
hCONDEL_5806	chr3	72607072	72607272	chr3	71318590	71318788
hCONDEL_5807	chr3	72651128	72651328	chr3	71362744	71362943
hCONDEL_5808	chr3	72707149	72707349	chr3	71418637	71418834
hCONDEL_5809	chr3	72844532	72844732	chr3	71554641	71554837
hCONDEL_5810	chr3	72938590	72938790	chr3	71648363	71648562
hCONDEL_5811	chr3	72962002	72962202	chr3	71671462	71671658
hCONDEL_5812	chr3	72973192	72973392	chr3	71682646	71682841
hCONDEL_5813	chr3	73053836	73054036	chr3	71763674	71763873
hCONDEL_5814	chr3	73216822	73217022	chr3	71925196	71925394
hCONDEL_5815	chr3	74078069	74078269	chr3	72768255	72768454
hCONDEL_5816	chr3	74821510	74821710	chr3	73504278	73504474
hCONDEL_5817	chr3	74841640	74841840	chr3	73524344	73524538
hCONDEL_5818	chr3	74874961	74875161	chr3	73555248	73555447
hCONDEL_5819	chr3	75200667	75200867	chr3	73875236	73875434
hCONDEL_5820	chr3	75404270	75404470	chr3	74057671	74057867
hCONDEL_5821	chr3	75655633	75655833	chr3	74307754	74307935
hCONDEL_5822	chr3	75939470	75939670	chr3	74585947	74586146
hCONDEL_5823	chr3	75960834	75961034	chr3	74607310	74607509
hCONDEL_5824	chr3	76470049	76470249	chr3	75115032	75115228
hCONDEL_5825	chr3	77205172	77205372	chr3	75818110	75818305
hCONDEL_5826	chr3	77757318	77757518	chr3	76363552	76363751
hCONDEL_5827	chr3	77985355	77985555	chr3	76590207	76590405
hCONDEL_5828	chr3	78272382	78272582	chr3	76871660	76871859
hCONDEL_5829	chr3	78741715	78741915	chr3	77339537	77339736
hCONDEL_5830	chr3	78799081	78799281	chr3	77395940	77396132
hCONDEL_5831	chr3	79001826	79002026	chr3	77588998	77589197
hCONDEL_5832	chr3	79024646	79024846	chr3	77611934	77612133
hCONDEL_5833	chr3	79040494	79040694	chr3	77627773	77627968
hCONDEL_5834	chr3	79074870	79075070	chr3	77662176	77662375
hCONDEL_5835	chr3	79210364	79210564	chr3	77799637	77799836
hCONDEL_5836	chr3	79724174	79724374	chr3	78303306	78303505
hCONDEL_5837	chr3	80192153	80192353	chr3	78758497	78758696
hCONDEL_5838	chr3	80289120	80289320	chr3	78852164	78852363
hCONDEL_5839	chr3	80336841	80337041	chr3	78899951	78900150
hCONDEL_5840	chr3	80456542	80456742	chr3	79018456	79018647
hCONDEL_5841	chr3	80911398	80911598	chr3	79454997	79455194
hCONDEL_5842	chr3	81414116	81414316	chr3	79953822	79954018
hCONDEL_5843	chr3	81732127	81732327	chr3	80231928	80232124
hCONDEL_5844	chr3	82264166	82264366	chr3	80753253	80753452
hCONDEL_5845	chr3	82651960	82652160	chr3	81147260	81147456
hCONDEL_5846	chr3	82723027	82723227	chr3	81218578	81218777
hCONDEL_5847	chr3	82784631	82784831	chr3	81279165	81279364
hCONDEL_5848	chr3	82820205	82820405	chr3	81315166	81315365
hCONDEL_5849	chr3	82890169	82890369	chr3	81385162	81385357
hCONDEL_5850	chr3	82902239	82902439	chr3	81394752	81394951
hCONDEL_5851	chr3	82937682	82937882	chr3	81428459	81428658
hCONDEL_5852	chr3	82956609	82956809	chr3	81447382	81447581
hCONDEL_5853	chr3	83067437	83067637	chr3	81558785	81558984
hCONDEL_5854	chr3	83321074	83321274	chr3	81808060	81808259
hCONDEL_5855	chr3	83488490	83488690	chr3	81973864	81974052
hCONDEL_5856	chr3	83510411	83510611	chr3	81994158	81994353
hCONDEL_5857	chr3	83598024	83598224	chr3	82081455	82081654
hCONDEL_5858	chr3	83671541	83671741	chr3	82155963	82156160
hCONDEL_5859	chr3	84055827	84056027	chr3	82539665	82539860
hCONDEL_5860	chr3	84130225	84130425	chr3	82615585	82615784
hCONDEL_5861	chr3	84220021	84220221	chr3	82713558	82713757
hCONDEL_5862	chr3	84640025	84640225	chr3	83134720	83134908
hCONDEL_5863	chr3	84766901	84767101	chr3	83260553	83260751
hCONDEL_5864	chr3	85032789	85032989	chr3	83524915	83525114
hCONDEL_5865	chr3	85407884	85408084	chr3	83883759	83883947
hCONDEL_5866	chr3	85553927	85554127	chr3	84028324	84028523
hCONDEL_5867	chr3	86163450	86163650	chr3	84628199	84628398
hCONDEL_5868	chr3	86277866	86278066	chr3	84743088	84743287
hCONDEL_5869	chr3	86370397	86370597	chr3	84825907	84826105
hCONDEL_5870	chr3	86381956	86382156	chr3	84837439	84837633
hCONDEL_5871	chr3	86622838	86623038	chr3	85064099	85064298
hCONDEL_5872	chr3	86626263	86626463	chr3	85067538	85067737
hCONDEL_5873	chr3	86749667	86749867	chr3	85190695	85190894
hCONDEL_5874	chr3	87079435	87079635	chr3	85515887	85516086
hCONDEL_5875	chr3	87170022	87170222	chr3	85604728	85604927
hCONDEL_5876	chr3	87409830	87410030	chr3	85840119	85840318
hCONDEL_5877	chr3	87775652	87775852	chr3	86202895	86203094
hCONDEL_5878	chr3	87811359	87811559	chr3	86236414	86236610
hCONDEL_5879	chr3	87898406	87898606	chr3	86321384	86321583
hCONDEL_5880	chr3	87959809	87960009	chr3	86375905	86376104
hCONDEL_5881	chr3	88131619	88131819	chr3	86549198	86549397
hCONDEL_5882	chr3	88474532	88474732	chr3	86891502	86891700
hCONDEL_5883	chr3	88612623	88612823	chr3	87028125	87028322
hCONDEL_5884	chr3	88783000	88783200	chr3	87191325	87191524
hCONDEL_5885	chr3	88794008	88794208	chr3	87202007	87202205
hCONDEL_5886	chr3	88827580	88827780	chr3	87235519	87235714
hCONDEL_5887	chr3	88847160	88847360	chr3	87254791	87254990
hCONDEL_5888	chr3	88893435	88893635	chr3	87300576	87300774
hCONDEL_5889	chr3	89746173	89746373	chr3	88130292	88130487
hCONDEL_5890	chr3	89758270	89758470	chr3	88141742	88141939
hCONDEL_5891	chr3	89810943	89811143	chr3	88190586	88190785
hCONDEL_5892	chr3	89950296	89950496	chr3	88322886	88323085
hCONDEL_5893	chr3	90308593	90308793	chr3	88671492	88671691
hCONDEL_5894	chr3	90462434	90462634	chr3	88824741	88824940
hCONDEL_5895	chr3	90622116	90622316	chr3	88991483	88991681
hCONDEL_5896	chr3	90851720	90851920	chr3	89215526	89215720
hCONDEL_5897	chr3	90856484	90856684	chr3	89220615	89220814
hCONDEL_5898	chr3	90956949	90957149	chr3	89320209	89320408
hCONDEL_5899	chr3	90989433	90989633	chr3	89353576	89353775
hCONDEL_5900	chr3	91164174	91164374	chr3	89533862	89534058
hCONDEL_5901	chr3	91208728	91208928	chr3	89578431	89578630
hCONDEL_5902	chr3	91480765	91480965	chr3	89841181	89841380
hCONDEL_5903	chr3	91665503	91665703	chr3	90033159	90033358
hCONDEL_5904	chr3	91788375	91788575	chr3	90154495	90154694
hCONDEL_5905	chr3	97189138	97189338	chr3	94181439	94181632
hCONDEL_5906	chr3	97226913	97227113	chr3	94220327	94220524
hCONDEL_5907	chr3	97282784	97282984	chr3	94274838	94275036
hCONDEL_5908	chr3	97287004	97287204	chr3	94278959	94279155
hCONDEL_5909	chr3	97451061	97451261	chr3	94440876	94441074
hCONDEL_5910	chr3	97538790	97538990	chr3	94522294	94522486
hCONDEL_5911	chr3	98862720	98862920	chr3	95819747	95819946
hCONDEL_5912	chr3	99263249	99263449	chr3	96211091	96211286
hCONDEL_5913	chr3	100095793	100095993	chr3	97027666	97027865
hCONDEL_5914	chr3	100253068	100253268	chr3	97166033	97166232
hCONDEL_5915	chr3	100347619	100347819	chr3	97260706	97260905
hCONDEL_5916	chr3	100412973	100413173	chr3	97326758	97326955
hCONDEL_5917	chr3	100462205	100462405	chr3	97373512	97373711
hCONDEL_5918	chr3	100462307	100462507	chr3	97373613	97373810
hCONDEL_5919	chr3	100582338	100582538	chr3	97488770	97488969
hCONDEL_5920	chr3	100671753	100671953	chr3	97579175	97579374
hCONDEL_5921	chr3	100704509	100704709	chr3	97612090	97612289
hCONDEL_5922	chr3	100786397	100786597	chr3	97692336	97692535
hCONDEL_5923	chr3	100854974	100855174	chr3	97760404	97760600
hCONDEL_5924	chr3	100879172	100879372	chr3	97784596	97784793
hCONDEL_5925	chr3	100899702	100899902	chr3	97805120	97805319
hCONDEL_5926	chr3	101184057	101184257	chr3	98081324	98081521
hCONDEL_5927	chr3	102366605	102366805	chr3	99229377	99229575
hCONDEL_5928	chr3	102383205	102383405	chr3	99245776	99245972
hCONDEL_5929	chr3	102562910	102563110	chr3	99427363	99427561
hCONDEL_5930	chr3	102821380	102821580	chr3	99679789	99679988
hCONDEL_5931	chr3	103007928	103008128	chr3	99863419	99863618
hCONDEL_5932	chr3	103018580	103018780	chr3	99874093	99874289
hCONDEL_5933	chr3	103039382	103039582	chr3	99894948	99895144
hCONDEL_5934	chr3	103363262	103363462	chr3	100216709	100216908
hCONDEL_5935	chr3	103638160	103638360	chr3	100492547	100492734
hCONDEL_5936	chr3	103716272	103716472	chr3	100570494	100570693
hCONDEL_5937	chr3	103982440	103982640	chr3	100823236	100823435
hCONDEL_5938	chr3	105576471	105576671	chr3	102389758	102389957
